mpn,size_code,resistance_ohms,tolerance,tcr,power_w,voltage_v,temp_min_c,temp_max_c,length_mm,width_mm,height_mm
AC1206FR-0736RL,1206,36,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07174KL,1206,174000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1210FR-0716RL,1210,16,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
AC1206FR-071RL,1206,1,1%,-/+200 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-1333RL,1206,33,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-071R5L,1206,1.5,5%,-/+200 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07402RL,1206,402,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-072K37L,1206,2370,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-072M7L,1206,2700000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07280KL,1206,280000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-131K2L,1206,1200,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0742R2L,1206,42.2,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0725R5L,1206,25.5,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-072M2L,1206,2200000,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0720R5L,1206,20.5,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-0724RL,1206,24,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-0718RL,1206,18,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0724R9L,1206,24.9,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-1324RL,1206,24,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07107RL,1206,107,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-077R5L,1206,7.5,1%,-/+200 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07931RL,1206,931,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-072K2L,1206,2200,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-073K24L,1206,3240,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0717R4L,1206,17.4,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07309RL,1206,309,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0775KL,1206,75000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-131KL,1206,1000,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07130RL,1206,130,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-074M22L,1206,4220000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1210DR-073K01L,1210,3010,0.5%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
AC1206FR-07165RL,1206,165,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-072K1L,1206,2100,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-072K74L,1206,2740,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-078R2L,1206,8.2,5%,-/+200 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-071K1L,1206,1100,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0740R2L,1206,40.2,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07205KL,1206,205000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-071K65L,1206,1650,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-078K25L,1206,8250,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-072R61L,1206,2.61,1%,-/+200 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07220RL,1206,220,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07348RL,1206,348,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0756KL,1206,56000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-071M21L,1206,1210000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07174RL,1206,174,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0776R8L,1206,76.8,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07180RL,1206,180,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1210DR-0710RL,1210,10,0.5%,-/+200 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
AC1206FR-0730K1L,1206,30100,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-13330RL,1206,330,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07665RL,1206,665,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0733RL,1206,33,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0723K7L,1206,23700,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-072R2L,1206,2.2,5%,-/+200 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1210FR-0712R4L,1210,12.4,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
AC1206JR-07300RL,1206,300,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1210FR-07140RL,1210,140,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
AC1206FR-0711KL,1206,11000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0712R7L,1206,12.7,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0797R6L,1206,97.6,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1210FR-0714K7L,1210,14700,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
AC1206FR-071R82L,1206,1.82,1%,-/+200 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07681KL,1206,681000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0786K6L,1206,86600,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0756RL,1206,56,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-07300KL,1206,300000,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-07150RL,1206,150,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-077M5L,1206,7500000,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0734RL,1206,34,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-0733RL,1206,33,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0711RL,1206,11,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0788K7L,1206,88700,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0722R6L,1206,22.6,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07390RL,1206,390,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0710ML,1206,10000000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07453KL,1206,453000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07680KL,1206,680000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-131R5L,1206,1.5,1%,-/+200 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0761R9L,1206,61.9,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07210RL,1206,210,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0759KL,1206,59000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1210FR-0716R2L,1210,16.2,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
AC1206FR-071R27L,1206,1.27,1%,-/+200 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1210FR-07158RL,1210,158,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
AC1206FR-0718K7L,1206,18700,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-0710KL,1206,10000,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-13180RL,1206,180,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-079K76L,1206,9760,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1210DR-07180KL,1210,180000,0.5%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
AC1206FR-07165KL,1206,165000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-073R24L,1206,3.24,1%,-/+200 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07160RL,1206,160,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-0724KL,1206,24000,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07200KL,1206,200000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0723K2L,1206,23200,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07620KL,1206,620000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-073M3L,1206,3300000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-075R36L,1206,5.36,1%,-/+200 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-131K8L,1206,1800,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-076R2L,1206,6.2,1%,-/+200 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-07620KL,1206,620000,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0763K4L,1206,63400,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1210FR-0716K9L,1210,16900,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
AC1206FR-0753K6L,1206,53600,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-072K7L,1206,2700,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-0713RL,1206,13,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-072R94L,1206,2.94,1%,-/+200 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0713R3L,1206,13.3,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-076R49L,1206,6.49,1%,-/+200 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-131K1L,1206,1100,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0733KL,1206,33000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07510KL,1206,510000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07619RL,1206,619,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0718K2L,1206,18200,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0718RL,1206,18,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07715RL,1206,715,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0710R5L,1206,10.5,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-077R15L,1206,7.15,1%,-/+200 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07191RL,1206,191,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0728KL,1206,28000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-134K7L,1206,4700,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-07150KL,1206,150000,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-071K82L,1206,1820,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07100RL,1206,100,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07499RL,1206,499,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-0739KL,1206,39000,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-077R32L,1206,7.32,1%,-/+200 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1210FR-07143RL,1210,143,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
AC1206FR-075M6L,1206,5600000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-071K54L,1206,1540,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07232RL,1206,232,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-071R65L,1206,1.65,1%,-/+200 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07137RL,1206,137,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0795R3L,1206,95.3,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07536KL,1206,536000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-071R8L,1206,1.8,1%,-/+200 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1210FR-07133RL,1210,133,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
AC1206FR-0736K5L,1206,36500,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-071M1L,1206,1100000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-075M6L,1206,5600000,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0715RL,1206,15,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-075K9L,1206,5900,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1210FR-07110RL,1210,110,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
AC1206FR-0778R7L,1206,78.7,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0721K5L,1206,21500,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0710R7L,1206,10.7,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-07910RL,1206,910,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-073K4L,1206,3400,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0710K5L,1206,10500,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-073K65L,1206,3650,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-07160KL,1206,160000,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-1333RL,1206,33,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-074M02L,1206,4020000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-073K57L,1206,3570,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-071KL,1206,1000,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07280RL,1206,280,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07383RL,1206,383,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-07330RL,1206,330,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-076R04L,1206,6.04,1%,-/+200 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0768R1L,1206,68.1,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07147RL,1206,147,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07365RL,1206,365,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07324KL,1206,324000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07590RL,1206,590,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1210DR-071R1L,1210,1.1,0.5%,-/+200 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
AC1206FR-076K04L,1206,6040,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07301RL,1206,301,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0768K1L,1206,68100,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0727R4L,1206,27.4,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-07910KL,1206,910000,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-078K87L,1206,8870,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-074K3L,1206,4300,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-074R42L,1206,4.42,1%,-/+200 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-1310KL,1206,10000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07825RL,1206,825,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0773R2L,1206,73.2,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0718R2L,1206,18.2,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-075R6L,1206,5.6,5%,-/+200 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0718KL,1206,18000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07274RL,1206,274,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-1351RL,1206,51,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07243RL,1206,243,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-071R1L,1206,1.1,5%,-/+200 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0739RL,1206,39,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-071R33L,1206,1.33,1%,-/+200 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07200RL,1206,200,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-071K78L,1206,1780,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0712KL,1206,12000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-073R3L,1206,3.3,1%,-/+200 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-07180KL,1206,180000,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-0743RL,1206,43,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-071K91L,1206,1910,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07124KL,1206,124000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-0747KL,1206,47000,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-072K05L,1206,2050,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07845RL,1206,845,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07432RL,1206,432,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07120KL,1206,120000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-071K96L,1206,1960,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07180KL,1206,180000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-0751KL,1206,51000,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-0751RL,1206,51,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1210FR-07100KL,1210,100000,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
AC1206FR-07768RL,1206,768,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07392RL,1206,392,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0797K6L,1206,97600,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-073K32L,1206,3320,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-072R4L,1206,2.4,5%,-/+200 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0715K4L,1206,15400,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07150KL,1206,150000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-07510RL,1206,510,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-072R21L,1206,2.21,1%,-/+200 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-07220KL,1206,220000,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-071R69L,1206,1.69,1%,-/+200 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-078K66L,1206,8660,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-077K5L,1206,7500,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07215RL,1206,215,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-07100KL,1206,100000,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-131K2L,1206,1200,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0713RL,1206,13,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-076K98L,1206,6980,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-1310RL,1206,10,1%,-/+200 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-1318KL,1206,18000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0719K1L,1206,19100,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0764K9L,1206,64900,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-071K6L,1206,1600,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-073R6L,1206,3.6,5%,-/+200 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-13510RL,1206,510,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0727KL,1206,27000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07422KL,1206,422000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-071K8L,1206,1800,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-072K21L,1206,2210,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-073K3L,1206,3300,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-0762KL,1206,62000,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-073K01L,1206,3010,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07196RL,1206,196,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0714KL,1206,14000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-074K7L,1206,4700,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1210FR-0711KL,1210,11000,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
AC1206FR-132RL,1206,2,1%,-/+200 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-0714K7L,1206,14700,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-071M47L,1206,1470000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-073R16L,1206,3.16,1%,-/+200 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-07158KL,1206,158000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-078R2L,1206,8.2,1%,-/+200 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-073M9L,1206,3900000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-07390RL,1206,390,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206FR-074M7L,1206,4700000,1%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-078K2L,1206,8200,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-133K6L,1206,3600,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
AC1206JR-079M1L,1206,9100000,5%,-/+100 ppm/C,0.25,200,-55,155,3.1,1.6,0.55
