Catalog / Data Sheet,Part No.,Status,Brand,Apps.,Feature,L x W Size,T(Max.) / mm,Capacitance,Tolerance,Rated Voltage [DC] / V,Temp. Chara.,AEC- Q200
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2c0g1h822j080aa.pdf,CGA3E2C0G1H822J080AA Equiv. C1608C0G1H822J for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,8.2nF,±5%,50,C0G,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x5r1a105k080aa.pdf,CGA3E2X5R1A105K080AA Equiv. C1608X5R1A105K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,1μF,±10%,10,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x5r1a105m080aa.pdf,CGA3E2X5R1A105M080AA Equiv. C1608X5R1A105M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,1μF,±20%,10,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x5r1a334k080aa.pdf,CGA3E2X5R1A334K080AA Equiv. C1608X5R1A334K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,330nF,±10%,10,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x5r1a334m080aa.pdf,CGA3E2X5R1A334M080AA Equiv. C1608X5R1A334M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,330nF,±20%,10,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x5r1a474k080aa.pdf,CGA3E2X5R1A474K080AA Equiv. C1608X5R1A474K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,470nF,±10%,10,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x5r1a474m080aa.pdf,CGA3E2X5R1A474M080AA Equiv. C1608X5R1A474M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,470nF,±20%,10,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x5r1a684k080aa.pdf,CGA3E2X5R1A684K080AA Equiv. C1608X5R1A684K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,680nF,±10%,10,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x5r1a684m080aa.pdf,CGA3E2X5R1A684M080AA Equiv. C1608X5R1A684M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,680nF,±20%,10,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x5r1c224k080aa.pdf,CGA3E2X5R1C224K080AA Equiv. C1608X5R1C224K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,220nF,±10%,16,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x5r1c224m080aa.pdf,CGA3E2X5R1C224M080AA Equiv. C1608X5R1C224M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,220nF,±20%,16,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x5r1c334k080aa.pdf,CGA3E2X5R1C334K080AA Equiv. C1608X5R1C334K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,330nF,±10%,16,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x5r1c334m080aa.pdf,CGA3E2X5R1C334M080AA Equiv. C1608X5R1C334M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,330nF,±20%,16,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x5r1c474k080aa.pdf,CGA3E2X5R1C474K080AA Equiv. C1608X5R1C474K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,470nF,±10%,16,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x5r1c474m080aa.pdf,CGA3E2X5R1C474M080AA Equiv. C1608X5R1C474M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,470nF,±20%,16,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x5r1c684k080aa.pdf,CGA3E2X5R1C684K080AA Equiv. C1608X5R1C684K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,680nF,±10%,16,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x5r1c684m080aa.pdf,CGA3E2X5R1C684M080AA Equiv. C1608X5R1C684M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,680nF,±20%,16,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x5r1e154k080aa.pdf,CGA3E2X5R1E154K080AA Equiv. C1608X5R1E154K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,150nF,±10%,25,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x5r1e154m080aa.pdf,CGA3E2X5R1E154M080AA Equiv. C1608X5R1E154M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,150nF,±20%,25,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x5r1e224k080aa.pdf,CGA3E2X5R1E224K080AA Equiv. C1608X5R1E224K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,220nF,±10%,25,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x5r1e224m080aa.pdf,CGA3E2X5R1E224M080AA Equiv. C1608X5R1E224M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,220nF,±20%,25,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x7r1c224k080aa.pdf,CGA3E2X7R1C224K080AA Equiv. C1608X7R1C224K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,220nF,±10%,16,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x7r1c224m080aa.pdf,CGA3E2X7R1C224M080AA Equiv. C1608X7R1C224M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,220nF,±20%,16,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x7r1e104k080aa.pdf,CGA3E2X7R1E104K080AA Equiv. C1608X7R1E104K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,100nF,±10%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x7r1e104m080aa.pdf,CGA3E2X7R1E104M080AA Equiv. C1608X7R1E104M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,100nF,±20%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x7r1e154k080aa.pdf,CGA3E2X7R1E154K080AA Equiv. C1608X7R1E154K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,150nF,±10%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x7r1e154m080aa.pdf,CGA3E2X7R1E154M080AA Equiv. C1608X7R1E154M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,150nF,±20%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x7r1h102k080aa_200324.pdf,CGA3E2X7R1H102K080AA Equiv. C1608X7R1H102K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,1nF,±10%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x7r1h102m080aa.pdf,CGA3E2X7R1H102M080AA Equiv. C1608X7R1H102M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,1nF,±20%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x7r1h103k080aa.pdf,CGA3E2X7R1H103K080AA Equiv. C1608X7R1H103K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,10nF,±10%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x7r1h103m080aa.pdf,CGA3E2X7R1H103M080AA Equiv. C1608X7R1H103M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,10nF,±20%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x7r1h104k080aa.pdf,CGA3E2X7R1H104K080AA Equiv. C1608X7R1H104K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,100nF,±10%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x7r1h104m080aa.pdf,CGA3E2X7R1H104M080AA Equiv. C1608X7R1H104M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,100nF,±20%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x7r1h152k080aa.pdf,CGA3E2X7R1H152K080AA Equiv. C1608X7R1H152K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,1.5nF,±10%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x7r1h152m080aa.pdf,CGA3E2X7R1H152M080AA Equiv. C1608X7R1H152M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,1.5nF,±20%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x7r1h153k080aa.pdf,CGA3E2X7R1H153K080AA Equiv. C1608X7R1H153K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,15nF,±10%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x7r1h153m080aa.pdf,CGA3E2X7R1H153M080AA Equiv. C1608X7R1H153M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,15nF,±20%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x7r1h222k080aa_200324.pdf,CGA3E2X7R1H222K080AA Equiv. C1608X7R1H222K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,2.2nF,±10%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x7r1h222m080aa.pdf,CGA3E2X7R1H222M080AA Equiv. C1608X7R1H222M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,2.2nF,±20%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x7r1h223k080aa.pdf,CGA3E2X7R1H223K080AA Equiv. C1608X7R1H223K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,22nF,±10%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x7r1h223m080aa.pdf,CGA3E2X7R1H223M080AA Equiv. C1608X7R1H223M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,22nF,±20%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x7r1h332k080aa.pdf,CGA3E2X7R1H332K080AA Equiv. C1608X7R1H332K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,3.3nF,±10%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x7r1h332m080aa.pdf,CGA3E2X7R1H332M080AA Equiv. C1608X7R1H332M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,3.3nF,±20%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x7r1h333k080aa.pdf,CGA3E2X7R1H333K080AA Equiv. C1608X7R1H333K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,33nF,±10%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x7r1h333m080aa.pdf,CGA3E2X7R1H333M080AA Equiv. C1608X7R1H333M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,33nF,±20%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x7r1h472k080aa_200324.pdf,CGA3E2X7R1H472K080AA Equiv. C1608X7R1H472K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,4.7nF,±10%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x7r1h472m080aa.pdf,CGA3E2X7R1H472M080AA Equiv. C1608X7R1H472M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,4.7nF,±20%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x7r1h473k080aa.pdf,CGA3E2X7R1H473K080AA Equiv. C1608X7R1H473K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,47nF,±10%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x7r1h473m080aa.pdf,CGA3E2X7R1H473M080AA Equiv. C1608X7R1H473M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,47nF,±20%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x7r1h682k080aa.pdf,CGA3E2X7R1H682K080AA Equiv. C1608X7R1H682K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,6.8nF,±10%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x7r1h682m080aa.pdf,CGA3E2X7R1H682M080AA Equiv. C1608X7R1H682M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,6.8nF,±20%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x7r1h683k080aa.pdf,CGA3E2X7R1H683K080AA Equiv. C1608X7R1H683K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,68nF,±10%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2x7r1h683m080aa.pdf,CGA3E2X7R1H683M080AA Equiv. C1608X7R1H683M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,68nF,±20%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x5r0j335k080ab.pdf,CGA3E3X5R0J335K080AB Equiv. C1608X5R0J335K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,3.3μF,±10%,6.3,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x5r0j335m080ab.pdf,CGA3E3X5R0J335M080AB Equiv. C1608X5R0J335M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.6mm x 0.8mm [EIA 0603],0.9,3.3μF,±20%,6.3,X5R,YES
