mpn,size,resistance_ohms,tolerance,tcr,power_w,voltage_v,overload_voltage_v,temp_min_c,temp_max_c,aecq200
RMCF0402FT90R9,0402,90.9 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT91R0,0402,91 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT93R1,0402,93.1 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT95R3,0402,95.3 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT97R6,0402,97.6 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT102R,0402,102 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT105R,0402,105 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT107R,0402,107 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT110R,0402,110 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT113R,0402,113 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT115R,0402,115 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT118R,0402,118 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT124R,0402,124 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT127R,0402,127 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT130R,0402,130 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT133R,0402,133 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT137R,0402,137 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT140R,0402,140 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT143R,0402,143 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT147R,0402,147 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT150R,0402,150 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT154R,0402,154 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT158R,0402,158 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT160R,0402,160 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT162R,0402,162 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT165R,0402,165 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT169R,0402,169 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT174R,0402,174 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT187R,0402,187 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT191R,0402,191 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT196R,0402,196 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT205R,0402,205 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT210R,0402,210 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT215R,0402,215 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT220R,0402,220 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT221R,0402,221 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT226R,0402,226 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT232R,0402,232 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT237R,0402,237 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT240R,0402,240 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT243R,0402,243 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT249R,0402,249 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT255R,0402,255 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT261R,0402,261 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT267R,0402,267 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT270R,0402,270 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT274R,0402,274 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT280R,0402,280 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT287R,0402,287 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT294R,0402,294 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT301R,0402,301 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT309R,0402,309 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT316R,0402,316 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT324R,0402,324 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT332R,0402,332 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT340R,0402,340 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT348R,0402,348 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT357R,0402,357 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT360R,0402,360 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT365R,0402,365 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT374R,0402,374 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT383R,0402,383 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT392R,0402,392 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT402R,0402,402 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT412R,0402,412 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT430R,0402,430 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT432R,0402,432 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT442R,0402,442 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT453R,0402,453 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT464R,0402,464 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT470R,0402,470 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT475R,0402,475 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT487R,0402,487 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT510R,0402,510 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT511R,0402,511 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT523R,0402,523 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT536R,0402,536 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT549R,0402,549 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT560R,0402,560 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT562R,0402,562 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT576R,0402,576 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT590R,0402,590 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT619R,0402,619 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT634R,0402,634 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT649R,0402,649 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT665R,0402,665 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT680R,0402,680 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT681R,0402,681 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT715R,0402,715 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT732R,0402,732 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT750R,0402,750 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT787R,0402,787 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT806R,0402,806 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT820R,0402,820 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT825R,0402,825 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT845R,0402,845 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT866R,0402,866 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT887R,0402,887 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT909R,0402,909 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT910R,0402,910 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT931R,0402,931 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT953R,0402,953 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT976R,0402,976 ohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT1K00,0402,1 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT1K02,0402,1.02 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT1K05,0402,1.05 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT1K07,0402,1.07 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT1K18,0402,1.18 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT1K20,0402,1.2 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT1K24,0402,1.24 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT1K27,0402,1.27 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT1K30,0402,1.3 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT1K33,0402,1.33 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT1K37,0402,1.37 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT1K43,0402,1.43 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT1K47,0402,1.47 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT1K54,0402,1.54 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT1K58,0402,1.58 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT1K62,0402,1.62 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT1K65,0402,1.65 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT1K69,0402,1.69 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT1K74,0402,1.74 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT1K78,0402,1.78 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT1K80,0402,1.8 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT1K87,0402,1.87 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT1K96,0402,1.96 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT2K00,0402,2 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT2K05,0402,2.05 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT2K10,0402,2.1 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT2K26,0402,2.26 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT2K32,0402,2.32 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT2K37,0402,2.37 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT2K40,0402,2.4 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT2K43,0402,2.43 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT2K49,0402,2.49 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT2K55,0402,2.55 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT2K61,0402,2.61 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT2K70,0402,2.7 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT2K74,0402,2.74 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT2K80,0402,2.8 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT2K87,0402,2.87 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT2K94,0402,2.94 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT3K00,0402,3 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT3K01,0402,3.01 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT3K16,0402,3.16 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT3K32,0402,3.32 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT3K40,0402,3.4 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT3K48,0402,3.48 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT3K57,0402,3.57 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT3K60,0402,3.6 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT3K65,0402,3.65 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT3K74,0402,3.74 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT3K90,0402,3.9 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT3K92,0402,3.92 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT4K02,0402,4.02 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT4K30,0402,4.3 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT4K32,0402,4.32 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT4K42,0402,4.42 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT4K53,0402,4.53 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT4K64,0402,4.64 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT4K70,0402,4.7 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT4K75,0402,4.75 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT4K87,0402,4.87 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT4K99,0402,4.99 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT5K11,0402,5.11 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT5K36,0402,5.36 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT5K49,0402,5.49 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT5K60,0402,5.6 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT5K62,0402,5.62 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT5K90,0402,5.9 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT6K04,0402,6.04 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT6K19,0402,6.19 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT6K20,0402,6.2 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT6K34,0402,6.34 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT6K49,0402,6.49 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT6K65,0402,6.65 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT6K81,0402,6.81 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT6K98,0402,6.98 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT7K15,0402,7.15 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT7K32,0402,7.32 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT7K50,0402,7.5 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT7K68,0402,7.68 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT7K87,0402,7.87 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT8K45,0402,8.45 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT8K66,0402,8.66 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT9K09,0402,9.09 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT9K10,0402,9.1 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT9K31,0402,9.31 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT9K53,0402,9.53 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT9K76,0402,9.76 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT10K0,0402,10 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT10K2,0402,10.2 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT10K5,0402,10.5 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT10K7,0402,10.7 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT11K0,0402,11 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT11K3,0402,11.3 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT11K5,0402,11.5 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT11K8,0402,11.8 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT12K1,0402,12.1 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT12K7,0402,12.7 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT14K0,0402,14 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT14K7,0402,14.7 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT15K0,0402,15 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT15K4,0402,15.4 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT15K8,0402,15.8 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT16K0,0402,16 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT16K2,0402,16.2 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT16K5,0402,16.5 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT16K9,0402,16.9 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT17K8,0402,17.8 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT18K0,0402,18 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT18K2,0402,18.2 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT18K7,0402,18.7 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT19K1,0402,19.1 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT19K6,0402,19.6 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT20K5,0402,20.5 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT21K0,0402,21 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT22K0,0402,22 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT22K1,0402,22.1 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT22K6,0402,22.6 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT23K2,0402,23.2 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT23K7,0402,23.7 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT24K0,0402,24 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT24K9,0402,24.9 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT25K5,0402,25.5 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT26K1,0402,26.1 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT26K7,0402,26.7 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT27K4,0402,27.4 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT28K0,0402,28 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT28K7,0402,28.7 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT29K4,0402,29.4 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT30K1,0402,30.1 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT30K9,0402,30.9 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT31K6,0402,31.6 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT32K4,0402,32.4 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT34K0,0402,34 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT34K8,0402,34.8 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT35K7,0402,35.7 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT36K0,0402,36 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT36K5,0402,36.5 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT37K4,0402,37.4 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT38K3,0402,38.3 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT39K0,0402,39 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT39K2,0402,39.2 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT41K2,0402,41.2 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT42K2,0402,42.2 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT43K2,0402,43.2 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT44K2,0402,44.2 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT45K3,0402,45.3 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT47K0,0402,47 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT51K0,0402,51 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT57K6,0402,57.6 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT59K0,0402,59 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT60K4,0402,60.4 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT61K9,0402,61.9 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT62K0,0402,62 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT63K4,0402,63.4 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT66K5,0402,66.5 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT68K0,0402,68 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT68K1,0402,68.1 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
RMCF0402FT69K8,0402,69.8 Kohm,1%,+/- 100 ppm,0.063,50,100,-55,155,Compliant
